"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Jul 29 12:39:35 GMT 2024","Mon Jul 29 12:39:35 GMT 2024","25","","","","","","GET_modified_post",""
"passed","Mon Jul 29 12:39:35 GMT 2024","Mon Jul 29 12:39:35 GMT 2024","28","","","","","","PUT_post",""
"passed","Mon Jul 29 12:39:35 GMT 2024","Mon Jul 29 12:39:35 GMT 2024","26","","","","","","DELETE_post",""
"passed","Mon Jul 29 12:39:35 GMT 2024","Mon Jul 29 12:39:35 GMT 2024","27","","","","","","create_booking_post",""
"failed","Mon Jul 29 12:39:35 GMT 2024","Mon Jul 29 12:39:35 GMT 2024","35","","","","","","PATCH_post",""
"failed","Mon Jul 29 12:39:35 GMT 2024","Mon Jul 29 12:39:35 GMT 2024","28","","","","","","PATCH_post_failed",""
"passed","Mon Jul 29 12:39:35 GMT 2024","Mon Jul 29 12:39:35 GMT 2024","33","","","","","","auth",""
"passed","Mon Jul 29 12:39:35 GMT 2024","Mon Jul 29 12:39:35 GMT 2024","147","","","","","","/ping",""
